Fecha,Region,Categoria,Cantidad_Semanal,Cantidad_Predicha
2024-07-06,Patagonia,Frutas y Verduras,35,35.04912735852871
2024-07-08,Patagonia,Frutas y Verduras,22,22.451868967945913
2024-07-09,Patagonia,Frutas y Verduras,22,22.407015235168714
2024-07-16,Patagonia,Frutas y Verduras,33,32.74763238812981
2024-07-21,Patagonia,Frutas y Verduras,33,32.63416172031292
2024-07-23,Patagonia,Frutas y Verduras,40,40.01605211854309
2024-07-29,Patagonia,Frutas y Verduras,21,21.06426850731725
2024-08-06,Patagonia,Frutas y Verduras,23,22.980597190133967
2024-08-12,Patagonia,Frutas y Verduras,14,14.30988274933618
2024-08-25,Patagonia,Frutas y Verduras,25,24.96911345315346
2024-09-04,Patagonia,Frutas y Verduras,24,24.034189414594156
2024-09-04,Patagonia,Frutas y Verduras,24,23.733198473414877
2024-09-07,Patagonia,Frutas y Verduras,24,23.853793312933927
2024-09-13,Patagonia,Frutas y Verduras,5,5.621409538930781
2024-09-28,Patagonia,Frutas y Verduras,28,28.061128673458906
2024-09-28,Patagonia,Frutas y Verduras,28,27.896492939069947
2024-09-29,Patagonia,Frutas y Verduras,28,27.899231511587224
2024-10-05,Patagonia,Frutas y Verduras,24,24.063370190856602
2024-10-11,Patagonia,Frutas y Verduras,25,25.054848755582725
2024-10-17,Patagonia,Frutas y Verduras,20,20.202678928849174
2024-10-24,Patagonia,Frutas y Verduras,26,25.89429279876342
2024-10-31,Patagonia,Frutas y Verduras,60,59.80441105417695
2024-11-01,Patagonia,Frutas y Verduras,60,60.107036040651565
2024-11-02,Patagonia,Frutas y Verduras,60,59.932838836398325
2024-11-02,Patagonia,Frutas y Verduras,60,59.87427172351381
2024-11-03,Patagonia,Frutas y Verduras,60,59.97655631432126
2024-11-04,Patagonia,Frutas y Verduras,56,55.945878462408594
2024-11-10,Patagonia,Frutas y Verduras,56,55.97996152921635
2024-11-20,Patagonia,Frutas y Verduras,58,57.467202583111394
2024-11-20,Patagonia,Frutas y Verduras,58,57.847645312224415
2024-11-26,Patagonia,Frutas y Verduras,24,24.161754054772324
2024-11-29,Patagonia,Frutas y Verduras,24,24.25436371922069
2024-12-03,Patagonia,Frutas y Verduras,29,28.818056336046627
2024-12-25,Patagonia,Frutas y Verduras,22,22.085704741895807
2024-12-30,Patagonia,Frutas y Verduras,2,1.9578247365978463
2024-02-13,Buenos Aires,Galletitas y Snacks,66,65.62417854750535
2024-02-15,Buenos Aires,Galletitas y Snacks,66,65.96023283123252
2024-02-17,Buenos Aires,Galletitas y Snacks,66,66.10832147704305
2024-02-21,Buenos Aires,Galletitas y Snacks,40,39.98527514915199
2024-02-22,Buenos Aires,Galletitas y Snacks,40,40.211594015652274
2024-02-22,Buenos Aires,Galletitas y Snacks,40,39.89427588874391
2024-02-25,Buenos Aires,Galletitas y Snacks,40,39.94303372589502
2024-02-28,Buenos Aires,Galletitas y Snacks,55,54.79985876731149
2024-03-10,Buenos Aires,Galletitas y Snacks,41,41.0912007110617
2024-03-16,Buenos Aires,Galletitas y Snacks,40,40.260803427020754
2024-03-18,Buenos Aires,Galletitas y Snacks,65,64.84266575465632
2024-03-21,Buenos Aires,Galletitas y Snacks,65,64.9929318077191
2024-03-22,Buenos Aires,Galletitas y Snacks,65,65.13981592776676
2024-03-23,Buenos Aires,Galletitas y Snacks,65,65.00928109155336
2024-03-25,Buenos Aires,Galletitas y Snacks,85,84.92356589496087
2024-03-27,Buenos Aires,Galletitas y Snacks,85,84.833381369047
2024-03-28,Buenos Aires,Galletitas y Snacks,85,84.97960145526329
2024-04-02,Buenos Aires,Galletitas y Snacks,56,55.99485234389076
2024-04-03,Buenos Aires,Galletitas y Snacks,56,56.10975431530191
2024-04-05,Buenos Aires,Galletitas y Snacks,56,55.99622350608792
2024-04-07,Buenos Aires,Galletitas y Snacks,56,55.99609404009809
2024-04-15,Buenos Aires,Galletitas y Snacks,41,41.000028832102814
2024-04-16,Buenos Aires,Galletitas y Snacks,41,41.03498258734276
2024-04-20,Buenos Aires,Galletitas y Snacks,41,40.90843490565899
2024-04-21,Buenos Aires,Galletitas y Snacks,41,40.943157648457856
2024-04-22,Buenos Aires,Galletitas y Snacks,26,26.347296775852058
2024-05-08,Buenos Aires,Galletitas y Snacks,64,63.90627930708516
2024-05-11,Buenos Aires,Galletitas y Snacks,64,63.95450770964832
2024-05-12,Buenos Aires,Galletitas y Snacks,64,63.96242136892018
2024-05-13,Buenos Aires,Galletitas y Snacks,57,57.00807913591263
2024-05-14,Buenos Aires,Galletitas y Snacks,57,57.06346455280854
2024-05-17,Buenos Aires,Galletitas y Snacks,57,56.891970150397405
2024-05-21,Buenos Aires,Galletitas y Snacks,49,49.037491030361295
2024-05-25,Buenos Aires,Galletitas y Snacks,49,49.00236706789142
2024-05-26,Buenos Aires,Galletitas y Snacks,49,49.21754341498332
2024-05-27,Buenos Aires,Galletitas y Snacks,71,71.02397031651164
2024-05-30,Buenos Aires,Galletitas y Snacks,71,70.97903797342043
2024-05-31,Buenos Aires,Galletitas y Snacks,71,70.92707434141393
2024-06-03,Buenos Aires,Galletitas y Snacks,64,63.97854766401612
2024-06-07,Buenos Aires,Galletitas y Snacks,64,64.00029778954521
2024-06-12,Buenos Aires,Galletitas y Snacks,46,45.950904337749485
2024-06-15,Buenos Aires,Galletitas y Snacks,46,45.90208175339346
2024-06-30,Buenos Aires,Galletitas y Snacks,41,41.03911218980235
2024-07-04,Buenos Aires,Galletitas y Snacks,61,60.87351950070261
2024-07-05,Buenos Aires,Galletitas y Snacks,61,60.87634603132655
2024-07-05,Buenos Aires,Galletitas y Snacks,61,60.951840351292496
2024-07-06,Buenos Aires,Galletitas y Snacks,61,61.08011676218278
2024-07-08,Buenos Aires,Galletitas y Snacks,58,58.08349869390317
2024-07-09,Buenos Aires,Galletitas y Snacks,58,57.9551893895533
2024-07-09,Buenos Aires,Galletitas y Snacks,58,57.86475028109478
2024-07-13,Buenos Aires,Galletitas y Snacks,58,58.08784277385123
2024-07-24,Buenos Aires,Galletitas y Snacks,76,75.93955814092237
2024-07-26,Buenos Aires,Galletitas y Snacks,76,75.91281601022284
2024-07-26,Buenos Aires,Galletitas y Snacks,76,76.1371940585921
2024-07-26,Buenos Aires,Galletitas y Snacks,76,75.84519886042918
2024-07-27,Buenos Aires,Galletitas y Snacks,76,75.701638106225
2024-07-30,Buenos Aires,Galletitas y Snacks,32,32.56865013231478
2024-08-04,Buenos Aires,Galletitas y Snacks,32,31.88186480701936
2024-08-04,Buenos Aires,Galletitas y Snacks,32,32.080703960102554
2024-08-11,Buenos Aires,Galletitas y Snacks,47,47.06740254751305
2024-08-12,Buenos Aires,Galletitas y Snacks,56,55.960154873780915
2024-08-14,Buenos Aires,Galletitas y Snacks,56,55.98513354636292
2024-08-18,Buenos Aires,Galletitas y Snacks,56,56.01683167083177
2024-08-21,Buenos Aires,Galletitas y Snacks,70,69.83214663430243
2024-08-21,Buenos Aires,Galletitas y Snacks,70,70.03593357774096
2024-08-22,Buenos Aires,Galletitas y Snacks,70,69.77613154612071
2024-08-22,Buenos Aires,Galletitas y Snacks,70,69.74444867740107
2024-08-23,Buenos Aires,Galletitas y Snacks,70,70.1038997779712
2024-08-25,Buenos Aires,Galletitas y Snacks,70,69.95433834889022
2024-08-25,Buenos Aires,Galletitas y Snacks,70,69.92100931441172
2024-08-26,Buenos Aires,Galletitas y Snacks,37,37.11009540230117
2024-08-29,Buenos Aires,Galletitas y Snacks,37,37.152920651490184
2024-08-30,Buenos Aires,Galletitas y Snacks,37,36.959008025699326
2024-09-01,Buenos Aires,Galletitas y Snacks,37,37.07915229316573
2024-09-03,Buenos Aires,Galletitas y Snacks,50,50.03705148666155
2024-09-07,Buenos Aires,Galletitas y Snacks,50,49.64116975063706
2024-09-07,Buenos Aires,Galletitas y Snacks,50,49.993974713109694
2024-09-08,Buenos Aires,Galletitas y Snacks,50,49.960803173080414
2024-09-11,Buenos Aires,Galletitas y Snacks,40,39.96566145185339
2024-09-20,Buenos Aires,Galletitas y Snacks,57,56.9729277205782
2024-09-21,Buenos Aires,Galletitas y Snacks,57,56.848613207846846
2024-09-21,Buenos Aires,Galletitas y Snacks,57,56.89767424464827
2024-09-24,Buenos Aires,Galletitas y Snacks,29,29.959918090365278
2024-09-30,Buenos Aires,Galletitas y Snacks,74,73.76708855757275
2024-10-03,Buenos Aires,Galletitas y Snacks,74,74.17577868150401
2024-10-03,Buenos Aires,Galletitas y Snacks,74,73.9250611653602
2024-10-04,Buenos Aires,Galletitas y Snacks,74,74.0575406341984
2024-10-04,Buenos Aires,Galletitas y Snacks,74,73.79963754205224
2024-10-08,Buenos Aires,Galletitas y Snacks,56,56.35123650384834
2024-10-09,Buenos Aires,Galletitas y Snacks,56,55.92049904529706
2024-10-10,Buenos Aires,Galletitas y Snacks,56,56.040321640416266
2024-10-15,Buenos Aires,Galletitas y Snacks,100,99.87928279644352
2024-10-16,Buenos Aires,Galletitas y Snacks,100,99.95069396174725
2024-10-17,Buenos Aires,Galletitas y Snacks,100,99.84691144547453
2024-10-20,Buenos Aires,Galletitas y Snacks,100,100.00108628989534
2024-10-26,Buenos Aires,Galletitas y Snacks,52,52.14852857408332
2024-10-27,Buenos Aires,Galletitas y Snacks,52,51.91734852039283
2024-11-03,Buenos Aires,Galletitas y Snacks,45,45.1597461963489
2024-11-05,Buenos Aires,Galletitas y Snacks,65,64.86340429192245
2024-11-05,Buenos Aires,Galletitas y Snacks,65,65.01117506084628
2024-11-13,Buenos Aires,Galletitas y Snacks,67,67.02914836925824
2024-11-14,Buenos Aires,Galletitas y Snacks,67,66.97488532127298
2024-11-17,Buenos Aires,Galletitas y Snacks,67,66.81940455416967
2024-11-17,Buenos Aires,Galletitas y Snacks,67,67.0598548585166
2024-11-21,Buenos Aires,Galletitas y Snacks,30,30.115861286605952
2024-11-23,Buenos Aires,Galletitas y Snacks,30,30.16902669294381
2024-11-24,Buenos Aires,Galletitas y Snacks,30,30.532071788942147
2024-11-28,Buenos Aires,Galletitas y Snacks,80,79.82327241496101
2024-11-29,Buenos Aires,Galletitas y Snacks,80,79.94288253485377
2024-12-02,Buenos Aires,Galletitas y Snacks,49,49.01279837898695
2024-12-16,Buenos Aires,Galletitas y Snacks,51,50.81309118096436
2024-12-19,Buenos Aires,Galletitas y Snacks,51,50.862476872964486
2024-12-26,Buenos Aires,Galletitas y Snacks,57,56.859624204251155
2024-12-29,Buenos Aires,Galletitas y Snacks,57,56.95692172249775
2024-12-29,Buenos Aires,Galletitas y Snacks,57,57.044892037073325
2024-02-02,Centro,Galletitas y Snacks,12,11.868195562163848
2024-02-16,Centro,Galletitas y Snacks,39,39.04295172960706
2024-02-17,Centro,Galletitas y Snacks,39,38.968706233738736
2024-02-29,Centro,Galletitas y Snacks,35,35.02177939971934
2024-03-03,Centro,Galletitas y Snacks,35,34.95317819952112
2024-03-20,Centro,Galletitas y Snacks,32,31.923158828559874
2024-03-20,Centro,Galletitas y Snacks,32,32.00662292214766
2024-03-21,Centro,Galletitas y Snacks,32,32.06538979364727
2024-03-22,Centro,Galletitas y Snacks,32,31.90410840779934
2024-03-27,Centro,Galletitas y Snacks,32,32.02370972233964
2024-03-29,Centro,Galletitas y Snacks,32,32.00805947055697
2024-03-31,Centro,Galletitas y Snacks,32,32.017944787009235
2024-04-02,Centro,Galletitas y Snacks,21,21.066477879467055
2024-04-14,Centro,Galletitas y Snacks,27,26.926317344067428
2024-04-18,Centro,Galletitas y Snacks,19,19.225768593013925
2024-04-18,Centro,Galletitas y Snacks,19,18.979915014801062
2024-04-24,Centro,Galletitas y Snacks,45,44.91412862990439
2024-04-28,Centro,Galletitas y Snacks,45,44.97314593126972
2024-05-02,Centro,Galletitas y Snacks,38,38.00245652461367
2024-05-05,Centro,Galletitas y Snacks,38,37.8718160575467
2024-05-12,Centro,Galletitas y Snacks,40,39.992899849434124
2024-05-27,Centro,Galletitas y Snacks,53,52.85821525940095
2024-06-01,Centro,Galletitas y Snacks,53,52.95761286039487
2024-06-01,Centro,Galletitas y Snacks,53,52.63378925313475
2024-06-03,Centro,Galletitas y Snacks,26,26.0875943969312
2024-06-04,Centro,Galletitas y Snacks,26,26.199644445167102
2024-06-04,Centro,Galletitas y Snacks,26,25.86726595946143
2024-06-14,Centro,Galletitas y Snacks,34,34.11430094926532
2024-06-15,Centro,Galletitas y Snacks,34,34.07981127044872
2024-06-28,Centro,Galletitas y Snacks,43,42.87347308001991
2024-07-12,Centro,Galletitas y Snacks,29,28.915058281009188
2024-07-14,Centro,Galletitas y Snacks,29,28.943408106427782
2024-07-24,Centro,Galletitas y Snacks,22,22.127050753387344
2024-07-26,Centro,Galletitas y Snacks,22,22.17863982747537
2024-08-01,Centro,Galletitas y Snacks,23,23.007454569294058
2024-08-05,Centro,Galletitas y Snacks,17,17.17607293600075
2024-08-12,Centro,Galletitas y Snacks,39,38.78403772073653
2024-08-16,Centro,Galletitas y Snacks,39,38.9191539543665
2024-08-21,Centro,Galletitas y Snacks,28,27.980081866298583
2024-08-25,Centro,Galletitas y Snacks,28,28.11276209024679
2024-09-05,Centro,Galletitas y Snacks,23,23.039669176778514
2024-09-15,Centro,Galletitas y Snacks,14,14.25361065374321
2024-09-18,Centro,Galletitas y Snacks,32,31.839778626185428
2024-09-18,Centro,Galletitas y Snacks,32,31.9307908666592
2024-09-23,Centro,Galletitas y Snacks,26,26.012360900621427
2024-09-23,Centro,Galletitas y Snacks,26,26.03886532637345
2024-09-25,Centro,Galletitas y Snacks,26,25.96006962168347
2024-09-29,Centro,Galletitas y Snacks,26,25.963608855303
2024-09-29,Centro,Galletitas y Snacks,26,26.318148129344724
2024-10-02,Centro,Galletitas y Snacks,41,40.460579316741665
2024-10-04,Centro,Galletitas y Snacks,41,40.730690417802435
2024-10-06,Centro,Galletitas y Snacks,41,40.83373810064664
2024-10-12,Centro,Galletitas y Snacks,34,33.95188277022946
2024-10-12,Centro,Galletitas y Snacks,34,33.90095953010108
2024-10-17,Centro,Galletitas y Snacks,38,38.107408413003796
2024-10-19,Centro,Galletitas y Snacks,38,37.87083321874789
2024-10-22,Centro,Galletitas y Snacks,25,25.19493871310693
2024-10-23,Centro,Galletitas y Snacks,25,25.113983198559037
2024-10-28,Centro,Galletitas y Snacks,34,34.0411172035622
2024-10-28,Centro,Galletitas y Snacks,34,33.96271887136485
2024-11-05,Centro,Galletitas y Snacks,31,31.137907168764862
2024-11-26,Centro,Galletitas y Snacks,25,25.101244218608716
2024-11-27,Centro,Galletitas y Snacks,25,25.02167384847544
2024-11-28,Centro,Galletitas y Snacks,25,25.13494033033674
2024-12-01,Centro,Galletitas y Snacks,25,24.940850524733964
2024-12-02,Centro,Galletitas y Snacks,23,23.09624217131976
2024-12-07,Centro,Galletitas y Snacks,23,22.937069924648593
2024-12-30,Centro,Galletitas y Snacks,3,2.6025679225272076
2024-02-04,Cuyo,Galletitas y Snacks,1,1.045212133643688
2024-02-08,Cuyo,Galletitas y Snacks,24,23.929383875724955
2024-02-23,Cuyo,Galletitas y Snacks,9,9.186136933641615
2024-03-05,Cuyo,Galletitas y Snacks,28,28.040050714873704
2024-03-12,Cuyo,Galletitas y Snacks,41,40.89688799289163
2024-03-15,Cuyo,Galletitas y Snacks,41,41.03387295495652
2024-03-16,Cuyo,Galletitas y Snacks,41,40.904687946037726
2024-03-16,Cuyo,Galletitas y Snacks,41,40.81254167507206
2024-03-17,Cuyo,Galletitas y Snacks,41,40.89178711256338
2024-03-18,Cuyo,Galletitas y Snacks,30,29.94919559853697
2024-04-05,Cuyo,Galletitas y Snacks,18,17.993289789313728
2024-04-16,Cuyo,Galletitas y Snacks,32,31.79415704145635
2024-05-14,Cuyo,Galletitas y Snacks,23,23.183005780097567
2024-05-20,Cuyo,Galletitas y Snacks,20,20.179011074829276
2024-05-31,Cuyo,Galletitas y Snacks,27,27.0220310531982
2024-06-05,Cuyo,Galletitas y Snacks,47,46.952845206803296
2024-06-10,Cuyo,Galletitas y Snacks,20,20.269689315096077
2024-07-07,Cuyo,Galletitas y Snacks,37,36.95511256791587
2024-07-07,Cuyo,Galletitas y Snacks,37,36.95216804356029
2024-07-24,Cuyo,Galletitas y Snacks,26,26.249844290708467
2024-08-01,Cuyo,Galletitas y Snacks,31,30.70222866365873
2024-08-02,Cuyo,Galletitas y Snacks,31,30.93854565743999
2024-08-14,Cuyo,Galletitas y Snacks,12,12.166369552889888
2024-08-14,Cuyo,Galletitas y Snacks,12,12.284743657388624
2024-08-29,Cuyo,Galletitas y Snacks,27,26.934600710267325
2024-08-31,Cuyo,Galletitas y Snacks,27,26.964773826605338
2024-08-31,Cuyo,Galletitas y Snacks,27,26.794530135209467
2024-09-18,Cuyo,Galletitas y Snacks,23,23.043533487604257
2024-10-12,Cuyo,Galletitas y Snacks,14,14.175640256650691
2024-10-29,Cuyo,Galletitas y Snacks,35,34.95280843627184
2024-10-31,Cuyo,Galletitas y Snacks,35,34.914760303538664
2024-11-10,Cuyo,Galletitas y Snacks,30,30.01129292209596
2024-11-28,Cuyo,Galletitas y Snacks,33,32.85493655408491
2024-12-29,Cuyo,Galletitas y Snacks,35,34.919728924977484
2024-02-07,NEA,Galletitas y Snacks,16,21.454545454545453
2024-02-26,NEA,Galletitas y Snacks,21,21.0
2024-03-03,NEA,Galletitas y Snacks,21,21.0
2024-04-07,NEA,Galletitas y Snacks,36,20.90909090909091
2024-04-16,NEA,Galletitas y Snacks,24,22.636363636363637
2024-04-17,NEA,Galletitas y Snacks,24,23.272727272727273
2024-04-21,NEA,Galletitas y Snacks,24,23.90909090909091
2024-04-23,NEA,Galletitas y Snacks,14,23.636363636363637
2024-04-24,NEA,Galletitas y Snacks,14,22.454545454545453
2024-04-26,NEA,Galletitas y Snacks,14,22.181818181818183
2024-04-28,NEA,Galletitas y Snacks,14,21.181818181818183
2024-05-06,NEA,Galletitas y Snacks,21,20.181818181818183
2024-05-06,NEA,Galletitas y Snacks,21,20.636363636363637
2024-05-09,NEA,Galletitas y Snacks,21,20.636363636363637
2024-06-01,NEA,Galletitas y Snacks,32,20.636363636363637
2024-06-08,NEA,Galletitas y Snacks,31,20.272727272727273
2024-06-14,NEA,Galletitas y Snacks,27,20.90909090909091
2024-07-07,NEA,Galletitas y Snacks,29,21.181818181818183
2024-07-08,NEA,Galletitas y Snacks,25,21.636363636363637
2024-07-18,NEA,Galletitas y Snacks,13,22.636363636363637
2024-07-25,NEA,Galletitas y Snacks,25,22.545454545454547
2024-08-09,NEA,Galletitas y Snacks,25,23.545454545454547
2024-08-31,NEA,Galletitas y Snacks,9,24.545454545454547
2024-09-01,NEA,Galletitas y Snacks,9,23.454545454545453
2024-09-03,NEA,Galletitas y Snacks,29,22.363636363636363
2024-09-24,NEA,Galletitas y Snacks,34,23.09090909090909
2024-09-24,NEA,Galletitas y Snacks,34,23.272727272727273
2024-10-07,NEA,Galletitas y Snacks,21,23.545454545454547
2024-10-16,NEA,Galletitas y Snacks,22,23.0
2024-10-19,NEA,Galletitas y Snacks,22,22.363636363636363
2024-11-07,NEA,Galletitas y Snacks,27,22.09090909090909
2024-11-13,NEA,Galletitas y Snacks,6,23.363636363636363
2024-12-10,NEA,Galletitas y Snacks,24,21.636363636363637
2024-12-11,NEA,Galletitas y Snacks,24,21.545454545454547
2024-12-28,NEA,Galletitas y Snacks,18,22.90909090909091
2024-12-29,NEA,Galletitas y Snacks,18,23.727272727272727
2024-07-12,NOA,Galletitas y Snacks,8,9.636363636363637
2024-10-31,NOA,Galletitas y Snacks,5,10.181818181818182
2024-11-19,NOA,Galletitas y Snacks,5,9.636363636363637
2024-02-02,Patagonia,Galletitas y Snacks,19,19.009481803710692
2024-02-02,Patagonia,Galletitas y Snacks,19,18.730368517160418
2024-02-03,Patagonia,Galletitas y Snacks,19,18.83946248929408
2024-03-03,Patagonia,Galletitas y Snacks,26,26.078604772946246
2024-03-05,Patagonia,Galletitas y Snacks,36,35.94462202375655
2024-03-06,Patagonia,Galletitas y Snacks,36,35.98142436535073
2024-03-16,Patagonia,Galletitas y Snacks,37,36.94073938246244
2024-03-17,Patagonia,Galletitas y Snacks,37,37.13859629923388
2024-03-24,Patagonia,Galletitas y Snacks,34,33.93364166884165
2024-03-28,Patagonia,Galletitas y Snacks,23,23.00882898894474
2024-04-05,Patagonia,Galletitas y Snacks,15,15.261600536141355
2024-04-06,Patagonia,Galletitas y Snacks,15,15.167643251980687
2024-04-13,Patagonia,Galletitas y Snacks,34,33.99796288125021
2024-04-15,Patagonia,Galletitas y Snacks,46,45.932977482181585
2024-04-15,Patagonia,Galletitas y Snacks,46,45.93170951081898
2024-05-02,Patagonia,Galletitas y Snacks,35,35.05187760261368
2024-05-02,Patagonia,Galletitas y Snacks,35,34.691743865483275
2024-05-03,Patagonia,Galletitas y Snacks,35,35.03641191054808
2024-05-07,Patagonia,Galletitas y Snacks,25,25.05299759701351
2024-05-13,Patagonia,Galletitas y Snacks,25,24.83606927463493
2024-05-19,Patagonia,Galletitas y Snacks,25,25.150393916939972
2024-05-23,Patagonia,Galletitas y Snacks,19,19.471043953825387
2024-06-13,Patagonia,Galletitas y Snacks,46,45.90333970928168
2024-06-19,Patagonia,Galletitas y Snacks,45,44.851293807299996
2024-06-20,Patagonia,Galletitas y Snacks,45,44.91636524586978
2024-06-21,Patagonia,Galletitas y Snacks,45,45.088582782191175
2024-06-25,Patagonia,Galletitas y Snacks,36,36.064175898181475
2024-06-28,Patagonia,Galletitas y Snacks,36,36.017138418818014
2024-07-04,Patagonia,Galletitas y Snacks,35,34.90559862261772
2024-07-09,Patagonia,Galletitas y Snacks,22,22.377506259993996
2024-07-09,Patagonia,Galletitas y Snacks,22,22.36654341821773
2024-07-25,Patagonia,Galletitas y Snacks,40,39.51254281939142
2024-07-30,Patagonia,Galletitas y Snacks,21,20.96359757057096
2024-07-31,Patagonia,Galletitas y Snacks,21,21.046338818081864
2024-08-01,Patagonia,Galletitas y Snacks,21,21.100288184745537
2024-08-05,Patagonia,Galletitas y Snacks,23,23.071829913347166
2024-08-06,Patagonia,Galletitas y Snacks,23,22.955843823462576
2024-08-07,Patagonia,Galletitas y Snacks,23,22.94011363597805
2024-08-09,Patagonia,Galletitas y Snacks,23,23.11337367044393
2024-08-12,Patagonia,Galletitas y Snacks,14,14.487604505298586
2024-08-19,Patagonia,Galletitas y Snacks,25,25.068155589957765
2024-08-22,Patagonia,Galletitas y Snacks,25,24.750613333969977
2024-08-30,Patagonia,Galletitas y Snacks,21,20.894225601261404
2024-09-08,Patagonia,Galletitas y Snacks,24,23.8257161472346
2024-09-10,Patagonia,Galletitas y Snacks,5,5.797393971667137
2024-09-20,Patagonia,Galletitas y Snacks,23,23.02461687054395
2024-09-21,Patagonia,Galletitas y Snacks,23,22.995045686655168
2024-09-24,Patagonia,Galletitas y Snacks,28,27.93000081607684
2024-09-25,Patagonia,Galletitas y Snacks,28,28.07452285818119
2024-09-27,Patagonia,Galletitas y Snacks,28,27.853823189383835
2024-10-04,Patagonia,Galletitas y Snacks,24,23.990674858300242
2024-10-05,Patagonia,Galletitas y Snacks,24,23.85859511097458
2024-10-13,Patagonia,Galletitas y Snacks,25,25.015030187567454
2024-10-31,Patagonia,Galletitas y Snacks,60,59.90971644186676
2024-10-31,Patagonia,Galletitas y Snacks,60,59.961982280813245
2024-11-01,Patagonia,Galletitas y Snacks,60,59.915134154360665
2024-11-08,Patagonia,Galletitas y Snacks,56,55.93885555463764
2024-11-09,Patagonia,Galletitas y Snacks,56,55.8878648435473
2024-11-11,Patagonia,Galletitas y Snacks,23,23.177318201055428
2024-11-15,Patagonia,Galletitas y Snacks,23,23.033898177377196
2024-11-15,Patagonia,Galletitas y Snacks,23,22.976534529936195
2024-11-21,Patagonia,Galletitas y Snacks,58,57.78669824744182
2024-11-23,Patagonia,Galletitas y Snacks,58,57.85924447985566
2024-11-30,Patagonia,Galletitas y Snacks,24,24.144146587263506
2024-12-02,Patagonia,Galletitas y Snacks,29,28.95164859128615
2024-12-13,Patagonia,Galletitas y Snacks,19,18.93513459077532
2024-02-12,Buenos Aires,Panadería,66,65.84995591759505
2024-02-12,Buenos Aires,Panadería,66,65.94711381827875
2024-02-16,Buenos Aires,Panadería,66,65.85545097366152
2024-02-18,Buenos Aires,Panadería,66,65.87904223034748
2024-02-19,Buenos Aires,Panadería,40,40.12439095480745
2024-02-21,Buenos Aires,Panadería,40,40.01431533398349
2024-02-29,Buenos Aires,Panadería,55,54.97296653269764
2024-03-01,Buenos Aires,Panadería,55,54.91203304930141
2024-03-03,Buenos Aires,Panadería,55,54.977834987017985
2024-03-03,Buenos Aires,Panadería,55,55.04426478108382
2024-03-05,Buenos Aires,Panadería,41,40.896371327528236
2024-03-09,Buenos Aires,Panadería,41,40.91784627390294
2024-03-12,Buenos Aires,Panadería,40,40.27517504239633
2024-03-13,Buenos Aires,Panadería,40,39.92249710773363
2024-03-16,Buenos Aires,Panadería,40,40.21689713353416
2024-03-19,Buenos Aires,Panadería,65,64.90486044913156
2024-03-22,Buenos Aires,Panadería,65,64.8184851617393
2024-03-23,Buenos Aires,Panadería,65,65.1741398081456
2024-03-26,Buenos Aires,Panadería,85,84.97313824305994
2024-03-31,Buenos Aires,Panadería,85,84.8467268678716
2024-04-04,Buenos Aires,Panadería,56,56.12320012976594
2024-04-04,Buenos Aires,Panadería,56,56.01132776939872
2024-04-05,Buenos Aires,Panadería,56,56.03431836407055
2024-04-08,Buenos Aires,Panadería,47,46.83150694993463
2024-04-12,Buenos Aires,Panadería,47,46.83599278958446
2024-04-25,Buenos Aires,Panadería,26,26.208177667681664
2024-04-26,Buenos Aires,Panadería,26,26.413841896240843
2024-04-30,Buenos Aires,Panadería,31,30.987265038161894
2024-05-01,Buenos Aires,Panadería,31,31.034001555670812
2024-05-07,Buenos Aires,Panadería,64,63.850837989044564
2024-05-10,Buenos Aires,Panadería,64,63.973147416888594
2024-05-11,Buenos Aires,Panadería,64,64.03299271250647
2024-05-17,Buenos Aires,Panadería,57,57.10426964208185
2024-05-18,Buenos Aires,Panadería,57,56.90068126027431
2024-05-20,Buenos Aires,Panadería,49,48.931626813688304
2024-05-22,Buenos Aires,Panadería,49,48.95507855586342
2024-05-24,Buenos Aires,Panadería,49,49.002790624220076
2024-05-25,Buenos Aires,Panadería,49,49.08922701708024
2024-05-28,Buenos Aires,Panadería,71,70.6847046134962
2024-05-29,Buenos Aires,Panadería,71,71.05255415442996
2024-05-31,Buenos Aires,Panadería,71,70.87519747765512
2024-06-06,Buenos Aires,Panadería,64,64.24416357435221
2024-06-07,Buenos Aires,Panadería,64,63.93261664802755
2024-06-08,Buenos Aires,Panadería,64,63.93299536048341
2024-06-09,Buenos Aires,Panadería,64,63.906154979081236
2024-06-15,Buenos Aires,Panadería,46,45.91160694226218
2024-06-16,Buenos Aires,Panadería,46,46.030998540931456
2024-06-18,Buenos Aires,Panadería,35,35.19164877422479
2024-06-20,Buenos Aires,Panadería,35,35.205735447633536
2024-06-21,Buenos Aires,Panadería,35,35.00082701051661
2024-06-23,Buenos Aires,Panadería,35,34.98540798510361
2024-06-27,Buenos Aires,Panadería,41,41.09647204447309
2024-07-01,Buenos Aires,Panadería,61,60.91919071188772
2024-07-09,Buenos Aires,Panadería,58,57.77122507383477
2024-07-09,Buenos Aires,Panadería,58,58.00520041355332
2024-07-09,Buenos Aires,Panadería,58,57.88004634001789
2024-07-25,Buenos Aires,Panadería,76,75.80696831611971
2024-07-26,Buenos Aires,Panadería,76,75.96207515000518
2024-07-26,Buenos Aires,Panadería,76,75.96121672812889
2024-07-26,Buenos Aires,Panadería,76,75.86627721318757
2024-07-30,Buenos Aires,Panadería,32,32.46973462984151
