ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta,semana,mes,dia_semana,ventas_categoria_lag_1,ventas_region_lag_1,cantidad_lag_1,ventas_categoria_rolling_mean_3,ventas_region_rolling_mean_3,ventas_categoria_rolling_std_3,ventas_region_rolling_std_3,ventas_categoria_rolling_mean_7,ventas_region_rolling_mean_7,ventas_categoria_rolling_std_7,ventas_region_rolling_std_7,ventas_categoria_rolling_mean_14,ventas_region_rolling_mean_14,ventas_categoria_rolling_std_14,ventas_region_rolling_std_14,ventas_categoria_rolling_mean_30,ventas_region_rolling_mean_30,ventas_categoria_rolling_std_30,ventas_region_rolling_std_30,ventas_categoria_rolling_mean_2_weeks,ventas_region_rolling_mean_2_weeks,ventas_categoria_rolling_mean_3_weeks,ventas_region_rolling_mean_3_weeks,ventas_categoria_rolling_mean_4_weeks,ventas_region_rolling_mean_4_weeks,ventas_categoria_rolling_mean_5_weeks,ventas_region_rolling_mean_5_weeks,ventas_categoria_rolling_mean_6_weeks,ventas_region_rolling_mean_6_weeks,precio_x_cantidad,cantidad_/_ventas_categoria_rmean_3,cantidad_/_ventas_region_rmean_3,cantidad_/_ventas_categoria_rstd_3,cantidad_/_ventas_region_rstd_3,cantidad_/_ventas_categoria_rmean_7,cantidad_/_ventas_region_rmean_7,cantidad_/_ventas_categoria_rstd_7,cantidad_/_ventas_region_rstd_7,cantidad_/_ventas_categoria_rmean_14,cantidad_/_ventas_region_rmean_14,cantidad_/_ventas_categoria_rstd_14,cantidad_/_ventas_region_rstd_14,cantidad_/_ventas_categoria_rmean_30,cantidad_/_ventas_region_rmean_30,cantidad_/_ventas_categoria_rstd_30,cantidad_/_ventas_region_rstd_30,ventas_categoria_rmean_7_/_14,ventas_region_rmean_7_/_14,ventas_categoria_rmean_+_rstd_7,ventas_region_rmean_+_rstd_7,ventas_categoria_rmean_*_rstd_7,ventas_region_rmean_*_rstd_7,ID_Region,Cluster
2110,2024-05-07,27,29,5,2,Pendiente,Bebidas,6,11.54,Buenos Aires,2,Tarjeta de Crédito,244,57.7,19,5,1,6.0,6.0,6.0,4.0,4.0,2.0,2.0,3.2857142857142856,3.2857142857142856,1.496026483086191,1.496026483086191,3.642857142857143,3.642857142857143,1.8232322463624389,1.8232322463624389,3.3,3.3,1.556964331972471,1.556964331972471,3.642857142857143,3.642857142857143,3.333333333333333,3.333333333333333,3.321428571428572,3.321428571428572,,,,,69.24,1.5,1.5,3.0000000000000004,3.0000000000000004,1.8260869565217392,1.8260869565217392,4.010624188699152,4.010624188699152,1.6470588235294117,1.6470588235294117,3.290858864508732,3.290858864508732,1.8181818181818183,1.8181818181818183,3.853652827357183,3.853652827357183,0.9019607843137256,0.9019607843137256,4.781740768800477,4.781740768800477,4.915515587283198,4.915515587283198,0,1
2193,2024-05-09,244,30,5,1,Completa,Bebidas,6,13.54,Buenos Aires,1,Efectivo,2207,67.69999999999999,19,5,3,5.0,5.0,5.0,5.0,5.0,0.9999999999999996,0.9999999999999996,3.571428571428572,3.571428571428572,1.618347187425374,1.618347187425374,3.928571428571429,3.928571428571429,1.6854255666327544,1.6854255666327544,3.3666666666666667,3.3666666666666667,1.5862193902556443,1.5862193902556443,3.928571428571429,3.928571428571429,3.333333333333333,3.333333333333333,3.392857142857143,3.392857142857143,,,,,67.69999999999999,1.0,1.0,5.000000000000003,5.000000000000003,1.4,1.4,3.089571903266624,3.089571903266624,1.2727272727272727,1.2727272727272727,2.9666097981350217,2.9666097981350217,1.4851485148514851,1.4851485148514851,3.15214908524991,3.15214908524991,0.9090909090909092,0.9090909090909092,5.189775758853946,5.189775758853946,5.779811383662051,5.779811383662051,0,4
2005,2024-05-10,45,28,3,4,Pendiente,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,396,28.35,19,5,4,5.0,5.0,5.0,5.333333333333333,5.333333333333333,0.577350269189625,0.577350269189625,3.7142857142857135,3.7142857142857135,1.7043362064926937,1.7043362064926937,4.214285714285714,4.214285714285714,1.4769288003552108,1.4769288003552108,3.433333333333333,3.433333333333333,1.6120950886075684,1.6120950886075684,4.214285714285714,4.214285714285714,3.4285714285714284,3.4285714285714284,3.4642857142857144,3.4642857142857144,,,,,47.25,0.9375,0.9375,8.660254037844398,8.660254037844398,1.346153846153846,1.346153846153846,2.9336934701923405,2.9336934701923405,1.1864406779661016,1.1864406779661016,3.385403547413706,3.385403547413706,1.4563106796116505,1.4563106796116505,3.1015540183294656,3.1015540183294656,0.8813559322033898,0.8813559322033898,5.418621920778408,5.418621920778408,6.33039162411572,6.33039162411572,0,4
337,2024-05-14,247,28,1,1,Completa,Bebidas,6,9.45,Buenos Aires,1,Efectivo,2236,9.45,20,5,1,3.0,3.0,3.0,4.333333333333333,4.333333333333333,1.154700538379251,1.154700538379251,3.857142857142857,3.857142857142857,1.5735915849388868,1.5735915849388868,4.071428571428571,4.071428571428571,1.491735474296541,1.491735474296541,3.433333333333333,3.433333333333333,1.6120950886075684,1.6120950886075684,4.071428571428571,4.071428571428571,3.4285714285714284,3.4285714285714284,3.5357142857142856,3.5357142857142856,3.4285714285714284,3.4285714285714284,,,28.35,0.6923076923076924,0.6923076923076924,2.598076211353317,2.598076211353317,0.7777777777777778,0.7777777777777778,1.9064667279067269,1.9064667279067269,0.736842105263158,0.736842105263158,2.0110804171997803,2.0110804171997803,0.8737864077669903,0.8737864077669903,1.8609324109976797,1.8609324109976797,0.9473684210526316,0.9473684210526316,5.430734442081744,5.430734442081744,6.069567541907135,6.069567541907135,0,4
1860,2024-05-15,54,28,5,3,Completa,Bebidas,6,9.45,Buenos Aires,3,Tarjeta de Débito,483,47.25,20,5,2,1.0,1.0,1.0,3.0,3.0,1.9999999999999996,1.9999999999999996,3.7142857142857135,3.7142857142857135,1.799470821684875,1.799470821684875,3.7142857142857135,3.7142857142857135,1.5898026693500449,1.5898026693500449,3.3666666666666667,3.3666666666666667,1.670914127951675,1.670914127951675,3.7142857142857135,3.7142857142857135,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.2857142857142856,3.2857142857142856,,,9.45,0.3333333333333333,0.3333333333333333,0.5000000000000002,0.5000000000000002,0.2692307692307692,0.2692307692307692,0.5557189302262112,0.5557189302262112,0.2692307692307692,0.2692307692307692,0.6290088822211045,0.6290088822211045,0.297029702970297,0.297029702970297,0.5984748008719459,0.5984748008719459,1.0,1.0,5.51375653597059,5.51375653597059,6.683748766258107,6.683748766258107,0,1
1328,2024-05-19,91,29,2,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,841,23.08,20,5,6,5.0,5.0,5.0,3.0,3.0,1.9999999999999996,1.9999999999999996,4.142857142857143,4.142857142857143,1.6761634196950523,1.6761634196950523,3.7142857142857135,3.7142857142857135,1.5898026693500449,1.5898026693500449,3.5,3.5,1.6347519056735949,1.6347519056735949,3.7142857142857135,3.7142857142857135,3.523809523809524,3.523809523809524,3.5357142857142856,3.5357142857142856,3.3714285714285714,3.3714285714285714,,,57.7,1.6666666666666667,1.6666666666666667,2.500000000000001,2.500000000000001,1.206896551724138,1.206896551724138,2.983002696067463,2.983002696067463,1.346153846153846,1.346153846153846,3.145044411105523,3.145044411105523,1.4285714285714286,1.4285714285714286,3.058568081582853,3.058568081582853,1.1153846153846154,1.1153846153846154,5.819020562552195,5.819020562552195,6.944105595879504,6.944105595879504,0,1
554,2024-05-29,132,30,5,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,1201,67.69999999999999,22,5,2,2.0,2.0,2.0,2.6666666666666665,2.6666666666666665,2.081665999466132,2.081665999466132,3.857142857142857,3.857142857142857,1.8644544714716091,1.8644544714716091,3.4285714285714284,3.4285714285714284,1.5045717874984443,1.5045717874984443,3.433333333333333,3.433333333333333,1.6543220995910692,1.6543220995910692,3.4285714285714284,3.4285714285714284,3.523809523809524,3.523809523809524,3.4285714285714284,3.4285714285714284,3.342857142857143,3.342857142857143,,,27.08,0.75,0.75,0.9607689228305232,0.9607689228305232,0.5185185185185185,0.5185185185185185,1.0726998329014732,1.0726998329014732,0.5833333333333334,0.5833333333333334,1.3292818705083342,1.3292818705083342,0.5825242718446603,0.5825242718446603,1.208954411292927,1.208954411292927,1.125,1.125,5.721597328614466,5.721597328614466,7.191467247104779,7.191467247104779,0,1
1844,2024-05-29,127,28,2,5,Completa,Bebidas,6,9.45,Buenos Aires,5,Transferencia,1161,18.9,22,5,2,5.0,5.0,5.0,4.0,4.0,1.7320508075688772,1.7320508075688772,3.7142857142857135,3.7142857142857135,1.7043362064926937,1.7043362064926937,3.5,3.5,1.556623564988313,1.556623564988313,3.533333333333333,3.533333333333333,1.655363973589335,1.655363973589335,3.5,3.5,3.6666666666666665,3.6666666666666665,3.4285714285714284,3.4285714285714284,3.4,3.4,,,47.25,1.25,1.25,2.886751345948129,2.886751345948129,1.346153846153846,1.346153846153846,2.9336934701923405,2.9336934701923405,1.4285714285714286,1.4285714285714286,3.2120803721981046,3.2120803721981046,1.4150943396226416,1.4150943396226416,3.02048376053423,3.02048376053423,1.0612244897959184,1.0612244897959184,5.418621920778408,5.418621920778408,6.33039162411572,6.33039162411572,0,1
185,2024-05-30,97,28,5,4,Completa,Bebidas,6,9.45,Buenos Aires,4,Mercado Pago,892,47.25,22,5,3,2.0,2.0,2.0,3.0,3.0,1.7320508075688767,1.7320508075688767,3.2857142857142856,3.2857142857142856,1.704336206492693,1.704336206492693,3.4285714285714284,3.4285714285714284,1.6035674514745464,1.6035674514745464,3.433333333333333,3.433333333333333,1.6543220995910692,1.6543220995910692,3.4285714285714284,3.4285714285714284,3.7142857142857135,3.7142857142857135,3.321428571428572,3.321428571428572,3.3714285714285714,3.3714285714285714,,,18.9,0.6666666666666666,0.6666666666666666,1.154700538379252,1.154700538379252,0.6086956521739131,0.6086956521739131,1.1734773880769367,1.1734773880769367,0.5833333333333334,0.5833333333333334,1.247219128924647,1.247219128924647,0.5825242718446603,0.5825242718446603,1.208954411292927,1.208954411292927,0.9583333333333334,0.9583333333333334,4.990050492206978,4.990050492206978,5.599961821333134,5.599961821333134,0,1
1822,2024-05-30,311,27,4,4,Completa,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,2790,24.84,22,5,3,5.0,5.0,5.0,4.0,4.0,1.7320508075688772,1.7320508075688772,3.2857142857142856,3.2857142857142856,1.704336206492693,1.704336206492693,3.5,3.5,1.6525039276108335,1.6525039276108335,3.433333333333333,3.433333333333333,1.6543220995910692,1.6543220995910692,3.5,3.5,3.9047619047619047,3.9047619047619047,3.392857142857143,3.392857142857143,3.4285714285714284,3.4285714285714284,,,31.05,1.25,1.25,2.886751345948129,2.886751345948129,1.5217391304347827,1.5217391304347827,2.933693470192342,2.933693470192342,1.4285714285714286,1.4285714285714286,3.0257114167522303,3.0257114167522303,1.4563106796116505,1.4563106796116505,3.0223860282323174,3.0223860282323174,0.9387755102040816,0.9387755102040816,4.990050492206978,4.990050492206978,5.599961821333134,5.599961821333134,0,1
1502,2024-06-01,165,29,1,5,Completa,Bebidas,6,11.54,Buenos Aires,5,Transferencia,1496,11.54,22,6,5,4.0,4.0,4.0,3.6666666666666665,3.6666666666666665,1.5275252316519463,1.5275252316519463,3.4285714285714284,3.4285714285714284,1.7182493859684491,1.7182493859684491,3.642857142857143,3.642857142857143,1.5984195491000024,1.5984195491000024,3.4,3.4,1.6315848018160877,1.6315848018160877,3.642857142857143,3.642857142857143,3.857142857142857,3.857142857142857,3.4285714285714284,3.4285714285714284,3.5142857142857142,3.5142857142857142,3.4285714285714284,3.4285714285714284,46.16,1.090909090909091,1.090909090909091,2.618614682831909,2.618614682831909,1.1666666666666667,1.1666666666666667,2.327950780989512,2.327950780989512,1.0980392156862746,1.0980392156862746,2.50247189622538,2.50247189622538,1.1764705882352942,1.1764705882352942,2.451604106355779,2.451604106355779,0.9411764705882352,0.9411764705882352,5.146820814539877,5.146820814539877,5.891140751891825,5.891140751891825,0,2
2579,2024-06-01,66,27,5,5,Pendiente,Bebidas,6,6.21,Buenos Aires,5,Transferencia,608,31.05,22,6,5,1.0,1.0,1.0,3.333333333333333,3.333333333333333,2.0816659994661326,2.0816659994661326,3.4285714285714284,3.4285714285714284,1.7182493859684491,1.7182493859684491,3.571428571428572,3.571428571428572,1.696797241605749,1.696797241605749,3.333333333333333,3.333333333333333,1.688364508227912,1.688364508227912,3.571428571428572,3.571428571428572,3.619047619047619,3.619047619047619,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.3095238095238093,3.3095238095238093,6.21,0.3,0.3,0.4803844614152614,0.4803844614152614,0.2916666666666667,0.2916666666666667,0.5819876952473779,0.5819876952473779,0.2799999999999999,0.2799999999999999,0.5893456068172641,0.5893456068172641,0.3,0.3,0.592289162160598,0.592289162160598,0.96,0.96,5.146820814539877,5.146820814539877,5.891140751891825,5.891140751891825,0,1
45,2024-06-02,11,30,3,5,Completa,Bebidas,6,13.54,Buenos Aires,5,Transferencia,89,40.62,22,6,6,5.0,5.0,5.0,3.333333333333333,3.333333333333333,2.0816659994661326,2.0816659994661326,3.4285714285714284,3.4285714285714284,1.7182493859684491,1.7182493859684491,3.7857142857142856,3.7857142857142856,1.672334684416758,1.672334684416758,3.4,3.4,1.7140393911700975,1.7140393911700975,3.7857142857142856,3.7857142857142856,3.619047619047619,3.619047619047619,3.5,3.5,3.5142857142857142,3.5142857142857142,3.380952380952381,3.380952380952381,67.69999999999999,1.5,1.5,2.401922307076307,2.401922307076307,1.4583333333333337,1.4583333333333337,2.9099384762368894,2.9099384762368894,1.3207547169811322,1.3207547169811322,2.9898321469926312,2.9898321469926312,1.4705882352941178,1.4705882352941178,2.917085818305917,2.917085818305917,0.9056603773584906,0.9056603773584906,5.146820814539877,5.146820814539877,5.891140751891825,5.891140751891825,0,1
2300,2024-06-03,49,27,6,4,Completa,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,436,37.26,23,6,0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.571428571428572,3.571428571428572,1.6183471874253743,1.6183471874253743,3.7142857142857135,3.7142857142857135,1.6837947722821909,1.6837947722821909,3.466666666666667,3.466666666666667,1.655363973589335,1.655363973589335,3.7142857142857135,3.7142857142857135,3.4761904761904763,3.4761904761904763,3.5357142857142856,3.5357142857142856,3.4571428571428573,3.4571428571428573,3.380952380952381,3.380952380952381,18.63,1.0,1.0,1.5000000000000004,1.5000000000000004,0.84,0.84,1.853743141959974,1.853743141959974,0.8076923076923077,0.8076923076923077,1.7816898171823183,1.7816898171823183,0.8653846153846153,0.8653846153846153,1.8122902563205376,1.8122902563205376,0.9615384615384616,0.9615384615384616,5.189775758853946,5.189775758853946,5.779811383662051,5.779811383662051,0,1
1343,2024-06-08,288,28,1,3,Completa,Bebidas,6,9.45,Buenos Aires,3,Tarjeta de Débito,2604,9.45,23,6,5,6.0,6.0,6.0,4.666666666666667,4.666666666666667,1.5275252316519472,1.5275252316519472,3.7142857142857135,3.7142857142857135,1.7994708216848752,1.7994708216848752,3.7142857142857135,3.7142857142857135,1.6837947722821909,1.6837947722821909,3.566666666666667,3.566666666666667,1.7157150581957197,1.7157150581957197,3.7142857142857135,3.7142857142857135,3.571428571428572,3.571428571428572,3.678571428571429,3.678571428571429,3.4857142857142858,3.4857142857142858,3.452380952380953,3.452380952380953,56.7,1.2857142857142856,1.2857142857142856,3.9279220242478616,3.9279220242478616,1.6153846153846154,1.6153846153846154,3.334313581357267,3.334313581357267,1.6153846153846154,1.6153846153846154,3.5633796343646367,3.5633796343646367,1.6822429906542056,1.6822429906542056,3.497084187341528,3.497084187341528,1.0,1.0,5.51375653597059,5.51375653597059,6.683748766258108,6.683748766258108,0,1
2009,2024-06-08,238,30,5,5,Completa,Bebidas,6,13.54,Buenos Aires,5,Transferencia,2162,67.69999999999999,23,6,5,1.0,1.0,1.0,3.333333333333333,3.333333333333333,2.516611478423584,2.516611478423584,3.571428571428572,3.571428571428572,1.9880595947760105,1.9880595947760105,3.4285714285714284,3.4285714285714284,1.785164750607962,1.785164750607962,3.533333333333333,3.533333333333333,1.7564331673207405,1.7564331673207405,3.4285714285714284,3.4285714285714284,3.4761904761904763,3.4761904761904763,3.678571428571429,3.678571428571429,3.3714285714285714,3.3714285714285714,3.4047619047619047,3.4047619047619047,13.54,0.3,0.3,0.3973597071195131,0.3973597071195131,0.2799999999999999,0.2799999999999999,0.5030030300035686,0.5030030300035686,0.2916666666666667,0.2916666666666667,0.5601723872597397,0.5601723872597397,0.2830188679245283,0.2830188679245283,0.5693356391836975,0.5693356391836975,1.0416666666666667,1.0416666666666667,5.559488166204582,5.559488166204582,7.100212838485751,7.100212838485751,0,1
2405,2024-06-09,77,28,2,1,Completa,Bebidas,6,9.45,Buenos Aires,1,Efectivo,709,18.9,23,6,6,5.0,5.0,5.0,4.0,4.0,2.6457513110645907,2.6457513110645907,3.571428571428572,3.571428571428572,1.9880595947760105,1.9880595947760105,3.4285714285714284,3.4285714285714284,1.785164750607962,1.785164750607962,3.633333333333333,3.633333333333333,1.7515182248421006,1.7515182248421006,3.4285714285714284,3.4285714285714284,3.523809523809524,3.523809523809524,3.821428571428572,3.821428571428572,3.4285714285714284,3.4285714285714284,3.452380952380953,3.452380952380953,47.25,1.25,1.25,1.889822365046136,1.889822365046136,1.4,1.4,2.515015150017843,2.515015150017843,1.4583333333333337,1.4583333333333337,2.800861936298699,2.800861936298699,1.3761467889908257,1.3761467889908257,2.854666271286301,2.854666271286301,1.0416666666666667,1.0416666666666667,5.559488166204582,5.559488166204582,7.100212838485751,7.100212838485751,0,1
2437,2024-06-11,139,28,3,5,Completa,Bebidas,6,9.45,Buenos Aires,5,Transferencia,1258,28.35,24,6,1,2.0,2.0,2.0,2.6666666666666665,2.6666666666666665,2.0816659994661326,2.0816659994661326,3.2857142857142856,3.2857142857142856,2.0586634591635518,2.0586634591635518,3.357142857142857,3.357142857142857,1.8232322463624384,1.8232322463624384,3.6666666666666665,3.6666666666666665,1.708666213713216,1.708666213713216,3.357142857142857,3.357142857142857,3.523809523809524,3.523809523809524,3.7142857142857135,3.7142857142857135,3.4,3.4,3.4761904761904763,3.4761904761904763,18.9,0.75,0.75,0.9607689228305228,0.9607689228305228,0.6086956521739131,0.6086956521739131,0.9715041043243724,0.9715041043243724,0.5957446808510638,0.5957446808510638,1.096952954836244,1.096952954836244,0.5454545454545455,0.5454545454545455,1.1705036267169275,1.1705036267169275,0.9787234042553192,0.9787234042553192,5.344377744877837,5.344377744877837,6.764179937251669,6.764179937251669,0,1
2484,2024-06-11,151,28,1,2,Completa,Bebidas,6,9.45,Buenos Aires,2,Tarjeta de Crédito,1362,9.45,24,6,1,3.0,3.0,3.0,3.333333333333333,3.333333333333333,1.527525231651947,1.527525231651947,3.571428571428572,3.571428571428572,1.812653934349932,1.812653934349932,3.5,3.5,1.6984155512168937,1.6984155512168937,3.733333333333333,3.733333333333333,1.6386144974533725,1.6386144974533725,3.5,3.5,3.571428571428572,3.571428571428572,3.607142857142857,3.607142857142857,3.4571428571428573,3.4571428571428573,3.452380952380953,3.452380952380953,28.35,0.8999999999999999,0.8999999999999999,1.963961012123931,1.963961012123931,0.84,0.84,1.6550318531021109,1.6550318531021109,0.8571428571428571,0.8571428571428571,1.7663521732655694,1.7663521732655694,0.8035714285714286,0.8035714285714286,1.8308149992950775,1.8308149992950775,1.020408163265306,1.020408163265306,5.384082505778504,5.384082505778504,6.473764051249758,6.473764051249758,0,2
622,2024-06-16,244,30,1,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,2208,13.54,24,6,6,1.0,1.0,1.0,2.0,2.0,0.9999999999999992,0.9999999999999992,3.0,3.0,1.914854215512676,1.914854215512676,3.2142857142857144,3.2142857142857144,1.7619295117556788,1.7619295117556788,3.6,3.6,1.6938020891595862,1.6938020891595862,3.2142857142857144,3.2142857142857144,3.523809523809524,3.523809523809524,3.4642857142857144,3.4642857142857144,3.4,3.4,3.4285714285714284,3.4285714285714284,13.54,0.5,0.5,1.0000000000000009,1.0000000000000009,0.3333333333333333,0.3333333333333333,0.5222329678670936,0.5222329678670936,0.3111111111111111,0.3111111111111111,0.5675595949372274,0.5675595949372274,0.2777777777777778,0.2777777777777778,0.5903877474234136,0.5903877474234136,0.9333333333333332,0.9333333333333332,4.914854215512676,4.914854215512676,5.744562646538027,5.744562646538027,0,2
343,2024-06-19,14,29,1,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,121,11.54,25,6,2,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.1547005383792508,1.1547005383792508,2.7142857142857144,2.7142857142857144,2.0586634591635504,2.0586634591635504,3.142857142857143,3.142857142857143,1.83374953650638,1.83374953650638,3.433333333333333,3.433333333333333,1.69549775690744,1.69549775690744,3.142857142857143,3.142857142857143,3.380952380952381,3.380952380952381,3.2857142857142856,3.2857142857142856,3.3714285714285714,3.3714285714285714,3.333333333333333,3.333333333333333,11.54,0.6,0.6,0.8660254037844392,0.8660254037844392,0.3684210526315789,0.3684210526315789,0.4857520521621863,0.4857520521621863,0.3181818181818182,0.3181818181818182,0.5453307445166031,0.5453307445166031,0.2912621359223301,0.2912621359223301,0.5897973004835957,0.5897973004835957,0.8636363636363636,0.8636363636363636,4.772949173449264,4.772949173449264,5.587800817729637,5.587800817729637,0,2
192,2024-06-25,97,27,4,5,Completa,Bebidas,6,6.21,Buenos Aires,5,Transferencia,894,24.84,26,6,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.5275252316519443,1.5275252316519443,2.857142857142857,2.857142857142857,1.83374953650638,1.83374953650638,3.3,3.3,1.725068714273584,1.725068714273584,2.857142857142857,2.857142857142857,3.142857142857143,3.142857142857143,3.1785714285714284,3.1785714285714284,3.342857142857143,3.342857142857143,3.238095238095238,3.238095238095238,6.21,1.0,1.0,,,0.5,0.5,0.6546536707079782,0.6546536707079782,0.35,0.35,0.5453307445166031,0.5453307445166031,0.303030303030303,0.303030303030303,0.5796870534638928,0.5796870534638928,0.7,0.7,3.5275252316519445,3.5275252316519445,3.0550504633038886,3.0550504633038886,0,0
21,2024-06-29,184,27,2,1,Completa,Bebidas,6,6.21,Buenos Aires,1,Efectivo,1677,12.42,26,6,5,4.0,4.0,4.0,2.0,2.0,1.732050807568877,1.732050807568877,2.4285714285714284,2.4285714285714284,1.6183471874253723,1.6183471874253723,3.0,3.0,1.8397324220156,1.8397324220156,3.2333333333333334,3.2333333333333334,1.6543220995910688,1.6543220995910688,3.0,3.0,3.095238095238096,3.095238095238096,3.2142857142857144,3.2142857142857144,3.4285714285714284,3.4285714285714284,3.2142857142857144,3.2142857142857144,24.84,2.0,2.0,2.309401076758504,2.309401076758504,1.647058823529412,1.647058823529412,2.471657522613301,2.471657522613301,1.3333333333333333,1.3333333333333333,2.174229226018436,2.174229226018436,1.2371134020618555,1.2371134020618555,2.4179088225858547,2.4179088225858547,0.8095238095238094,0.8095238095238094,4.046918615996801,4.046918615996801,3.93027174089019,3.93027174089019,0,2
825,2024-06-29,120,29,6,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,1098,69.24,26,6,5,2.0,2.0,2.0,2.333333333333333,2.333333333333333,1.5275252316519463,1.5275252316519463,2.0,2.0,1.1547005383792484,1.1547005383792484,2.7857142857142856,2.7857142857142856,1.7619295117556788,1.7619295117556788,3.1666666666666665,3.1666666666666665,1.6626388110747186,1.6626388110747186,2.7857142857142856,2.7857142857142856,2.952380952380953,2.952380952380953,3.142857142857143,3.142857142857143,3.4571428571428573,3.4571428571428573,3.1904761904761907,3.1904761904761907,23.08,0.8571428571428571,0.8571428571428571,1.3093073414159544,1.3093073414159544,1.0,1.0,1.732050807568882,1.732050807568882,0.717948717948718,0.717948717948718,1.1351191898744548,1.1351191898744548,0.6315789473684211,0.6315789473684211,1.202907081609152,1.202907081609152,0.717948717948718,0.717948717948718,3.1547005383792484,3.1547005383792484,2.3094010767584967,2.3094010767584967,0,0
1849,2024-06-29,30,30,3,4,Pendiente,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,272,40.62,26,6,5,6.0,6.0,6.0,4.0,4.0,2.000000000000001,2.000000000000001,2.571428571428572,2.571428571428572,1.9023794624226824,1.9023794624226824,2.9285714285714284,2.9285714285714284,1.94003511920178,1.94003511920178,3.2666666666666666,3.2666666666666666,1.7406565018610836,1.7406565018610836,2.9285714285714284,2.9285714285714284,3.095238095238096,3.095238095238096,3.2857142857142856,3.2857142857142856,3.4857142857142858,3.4857142857142858,3.261904761904762,3.261904761904762,81.24,1.5,1.5,2.9999999999999987,2.9999999999999987,2.333333333333333,2.333333333333333,3.1539448982270826,3.1539448982270826,2.048780487804878,2.048780487804878,3.092727518493932,3.092727518493932,1.836734693877551,1.836734693877551,3.4469753185564707,3.4469753185564707,0.878048780487805,0.878048780487805,4.473808033851254,4.473808033851254,4.891832903372613,4.891832903372613,0,1
2787,2024-07-02,249,28,4,5,Completa,Bebidas,6,9.45,Buenos Aires,5,Transferencia,2262,37.8,27,7,1,3.0,3.0,3.0,3.6666666666666665,3.6666666666666665,2.081665999466133,2.081665999466133,2.571428571428572,2.571428571428572,1.9023794624226824,1.9023794624226824,3.071428571428572,3.071428571428572,1.859043828435456,1.859043828435456,3.2333333333333334,3.2333333333333334,1.7356968854500257,1.7356968854500257,3.071428571428572,3.071428571428572,3.1904761904761907,3.1904761904761907,3.321428571428572,3.321428571428572,3.4,3.4,3.3095238095238093,3.3095238095238093,28.35,0.8181818181818182,0.8181818181818182,1.4411533842457838,1.4411533842457838,1.1666666666666663,1.1666666666666663,1.5769724491135413,1.5769724491135413,0.9767441860465116,0.9767441860465116,1.6137327986101095,1.6137327986101095,0.9278350515463918,0.9278350515463918,1.7284123887922804,1.7284123887922804,0.8372093023255814,0.8372093023255814,4.473808033851254,4.473808033851254,4.891832903372613,4.891832903372613,0,1
1790,2024-07-09,225,30,2,2,Completa,Bebidas,6,13.54,Buenos Aires,2,Tarjeta de Crédito,2043,27.08,28,7,1,4.0,4.0,4.0,4.333333333333333,4.333333333333333,1.527525231651948,1.527525231651948,3.0,3.0,1.8257418583505531,1.8257418583505531,3.0,3.0,1.797434068545834,1.797434068545834,3.3,3.3,1.7250687142735843,1.7250687142735843,3.0,3.0,3.142857142857143,3.142857142857143,3.392857142857143,3.392857142857143,3.3714285714285714,3.3714285714285714,3.333333333333333,3.333333333333333,54.16,0.9230769230769232,0.9230769230769232,2.618614682831906,2.618614682831906,1.3333333333333333,1.3333333333333333,2.1908902300206647,2.1908902300206647,1.3333333333333333,1.3333333333333333,2.225394561056748,2.225394561056748,1.2121212121212122,1.2121212121212122,2.318748213855571,2.318748213855571,1.0,1.0,4.825741858350553,4.825741858350553,5.47722557505166,5.47722557505166,0,1
