Fecha,Region,ID_Producto,Categoria,Cantidad_Semanal,Cantidad_Predicha,Modelo_Usado
2024-07-03,Centro,17,Frutas y Verduras,25,31.7174979520028,LGBM
2024-07-09,Centro,19,Frutas y Verduras,29,32.57142857142857,Media_Movil
2024-07-11,Centro,19,Frutas y Verduras,29,32.142857142857146,Media_Movil
2024-07-17,Centro,22,Frutas y Verduras,20,32.0,Media_Movil
2024-07-17,Centro,19,Frutas y Verduras,20,31.714285714285715,Media_Movil
2024-07-20,Centro,17,Frutas y Verduras,20,40.78756962720611,LGBM
2024-07-20,Centro,21,Frutas y Verduras,20,33.727900834034656,LGBM
2024-07-21,Centro,19,Frutas y Verduras,20,30.714285714285715,Media_Movil
2024-07-23,Centro,18,Frutas y Verduras,22,43.42857142857143,Media_Movil
2024-08-02,Centro,21,Frutas y Verduras,23,30.089544603720608,LGBM
2024-08-03,Centro,22,Frutas y Verduras,23,31.0,Media_Movil
2024-08-13,Centro,21,Frutas y Verduras,39,30.078201565918015,LGBM
2024-08-14,Centro,20,Frutas y Verduras,39,40.142857142857146,Media_Movil
2024-08-14,Centro,17,Frutas y Verduras,39,32.954805541417414,LGBM
2024-08-19,Centro,17,Frutas y Verduras,28,29.597489182463715,LGBM
2024-08-20,Centro,19,Frutas y Verduras,28,29.857142857142858,Media_Movil
2024-08-26,Centro,17,Frutas y Verduras,21,29.991181359523956,LGBM
2024-08-26,Centro,22,Frutas y Verduras,21,31.285714285714285,Media_Movil
2024-09-14,Centro,21,Frutas y Verduras,14,26.260066314734807,LGBM
2024-09-21,Centro,17,Frutas y Verduras,32,31.059356060875416,LGBM
2024-09-27,Centro,19,Frutas y Verduras,26,29.0,Media_Movil
2024-10-03,Centro,22,Frutas y Verduras,41,31.285714285714285,Media_Movil
2024-10-03,Centro,20,Frutas y Verduras,41,36.142857142857146,Media_Movil
2024-10-05,Centro,20,Frutas y Verduras,41,38.857142857142854,Media_Movil
2024-10-06,Centro,18,Frutas y Verduras,41,40.142857142857146,Media_Movil
2024-10-06,Centro,18,Frutas y Verduras,41,36.42857142857143,Media_Movil
2024-10-12,Centro,18,Frutas y Verduras,34,35.0,Media_Movil
2024-10-12,Centro,21,Frutas y Verduras,34,33.879386718399836,LGBM
2024-10-12,Centro,22,Frutas y Verduras,34,31.571428571428573,Media_Movil
2024-10-14,Centro,21,Frutas y Verduras,38,36.80592202062495,LGBM
2024-10-16,Centro,20,Frutas y Verduras,38,40.142857142857146,Media_Movil
2024-10-17,Centro,21,Frutas y Verduras,38,29.37729383333589,LGBM
2024-10-19,Centro,20,Frutas y Verduras,38,39.142857142857146,Media_Movil
2024-10-26,Centro,19,Frutas y Verduras,25,27.857142857142858,Media_Movil
2024-10-27,Centro,22,Frutas y Verduras,25,30.857142857142858,Media_Movil
2024-11-01,Centro,21,Frutas y Verduras,34,32.40858985085481,LGBM
2024-11-02,Centro,21,Frutas y Verduras,34,32.69665349299448,LGBM
2024-11-06,Centro,18,Frutas y Verduras,31,32.57142857142857,Media_Movil
2024-11-06,Centro,22,Frutas y Verduras,31,29.571428571428573,Media_Movil
2024-11-12,Centro,18,Frutas y Verduras,31,31.285714285714285,Media_Movil
2024-11-12,Centro,17,Frutas y Verduras,31,26.26122249459189,LGBM
2024-11-13,Centro,19,Frutas y Verduras,31,25.285714285714285,Media_Movil
2024-11-18,Centro,19,Frutas y Verduras,22,25.571428571428573,Media_Movil
2024-11-24,Centro,19,Frutas y Verduras,22,24.571428571428573,Media_Movil
2024-11-26,Centro,21,Frutas y Verduras,25,35.648360429917695,LGBM
2024-11-27,Centro,22,Frutas y Verduras,25,27.857142857142858,Media_Movil
2024-12-08,Centro,22,Frutas y Verduras,23,28.571428571428573,Media_Movil
2024-12-09,Centro,21,Frutas y Verduras,30,28.70453342419158,LGBM
2024-12-13,Centro,22,Frutas y Verduras,30,28.571428571428573,Media_Movil
2024-12-14,Centro,19,Frutas y Verduras,30,24.857142857142858,Media_Movil
2024-12-16,Centro,19,Frutas y Verduras,41,26.285714285714285,Media_Movil
2024-02-06,Cuyo,18,Frutas y Verduras,24,30.857142857142858,Media_Movil
2024-02-12,Cuyo,18,Frutas y Verduras,48,32.0,Media_Movil
2024-02-13,Cuyo,22,Frutas y Verduras,48,29.857142857142858,Media_Movil
2024-02-14,Cuyo,21,Frutas y Verduras,48,31.543406111424254,LGBM
2024-02-16,Cuyo,19,Frutas y Verduras,48,28.142857142857142,Media_Movil
2024-02-18,Cuyo,17,Frutas y Verduras,48,34.795660683968,LGBM
2024-02-27,Cuyo,19,Frutas y Verduras,27,31.285714285714285,Media_Movil
2024-03-01,Cuyo,18,Frutas y Verduras,27,35.714285714285715,Media_Movil
2024-03-04,Cuyo,21,Frutas y Verduras,28,30.40598213816755,LGBM
2024-03-06,Cuyo,17,Frutas y Verduras,28,33.88754524451288,LGBM
2024-03-08,Cuyo,17,Frutas y Verduras,28,28.439893600160413,LGBM
2024-03-21,Cuyo,18,Frutas y Verduras,30,33.714285714285715,Media_Movil
2024-03-24,Cuyo,21,Frutas y Verduras,30,30.55604689825795,LGBM
2024-03-26,Cuyo,17,Frutas y Verduras,31,37.326411870308114,LGBM
2024-03-28,Cuyo,22,Frutas y Verduras,31,30.857142857142858,Media_Movil
2024-03-31,Cuyo,18,Frutas y Verduras,31,32.142857142857146,Media_Movil
2024-03-31,Cuyo,18,Frutas y Verduras,31,31.714285714285715,Media_Movil
2024-04-02,Cuyo,22,Frutas y Verduras,18,30.428571428571427,Media_Movil
2024-04-08,Cuyo,17,Frutas y Verduras,22,32.33726642439316,LGBM
2024-04-17,Cuyo,22,Frutas y Verduras,32,29.428571428571427,Media_Movil
2024-04-17,Cuyo,22,Frutas y Verduras,32,29.571428571428573,Media_Movil
2024-04-18,Cuyo,18,Frutas y Verduras,32,31.714285714285715,Media_Movil
2024-04-24,Cuyo,17,Frutas y Verduras,21,28.20513511760808,LGBM
2024-04-27,Cuyo,17,Frutas y Verduras,21,27.40011191840584,LGBM
2024-05-16,Cuyo,20,Frutas y Verduras,23,39.142857142857146,Media_Movil
2024-05-16,Cuyo,19,Frutas y Verduras,23,31.571428571428573,Media_Movil
2024-05-24,Cuyo,19,Frutas y Verduras,20,30.428571428571427,Media_Movil
2024-06-03,Cuyo,21,Frutas y Verduras,47,34.569236055247366,LGBM
2024-06-04,Cuyo,19,Frutas y Verduras,47,30.142857142857142,Media_Movil
2024-06-08,Cuyo,21,Frutas y Verduras,47,38.93465162637857,LGBM
2024-06-09,Cuyo,22,Frutas y Verduras,47,30.571428571428573,Media_Movil
2024-07-12,Cuyo,21,Frutas y Verduras,31,33.949623774858736,LGBM
2024-07-16,Cuyo,22,Frutas y Verduras,23,34.0,Media_Movil
2024-07-17,Cuyo,20,Frutas y Verduras,23,37.57142857142857,Media_Movil
2024-07-19,Cuyo,19,Frutas y Verduras,23,33.714285714285715,Media_Movil
2024-07-25,Cuyo,21,Frutas y Verduras,26,27.017501374908235,LGBM
2024-07-26,Cuyo,22,Frutas y Verduras,26,33.0,Media_Movil
2024-08-05,Cuyo,18,Frutas y Verduras,35,31.857142857142858,Media_Movil
2024-08-14,Cuyo,22,Frutas y Verduras,12,29.857142857142858,Media_Movil
2024-08-19,Cuyo,19,Frutas y Verduras,34,32.714285714285715,Media_Movil
2024-08-22,Cuyo,20,Frutas y Verduras,34,34.714285714285715,Media_Movil
2024-08-23,Cuyo,18,Frutas y Verduras,34,33.42857142857143,Media_Movil
2024-08-27,Cuyo,20,Frutas y Verduras,27,34.0,Media_Movil
2024-09-06,Cuyo,19,Frutas y Verduras,17,31.714285714285715,Media_Movil
2024-09-14,Cuyo,22,Frutas y Verduras,11,27.142857142857142,Media_Movil
2024-09-16,Cuyo,22,Frutas y Verduras,23,26.142857142857142,Media_Movil
2024-09-20,Cuyo,18,Frutas y Verduras,23,31.428571428571427,Media_Movil
2024-10-05,Cuyo,19,Frutas y Verduras,18,27.285714285714285,Media_Movil
2024-10-09,Cuyo,17,Frutas y Verduras,14,36.27590017075669,LGBM
2024-10-13,Cuyo,21,Frutas y Verduras,14,36.627803066119455,LGBM
2024-10-14,Cuyo,20,Frutas y Verduras,20,32.0,Media_Movil
2024-10-16,Cuyo,19,Frutas y Verduras,20,26.0,Media_Movil
2024-10-19,Cuyo,22,Frutas y Verduras,20,24.857142857142858,Media_Movil
2024-10-24,Cuyo,18,Frutas y Verduras,12,30.857142857142858,Media_Movil
2024-10-28,Cuyo,18,Frutas y Verduras,35,28.285714285714285,Media_Movil
2024-11-05,Cuyo,21,Frutas y Verduras,30,26.401334074998022,LGBM
2024-11-16,Cuyo,17,Frutas y Verduras,7,34.54544046302118,LGBM
2024-11-16,Cuyo,17,Frutas y Verduras,7,26.77249971954589,LGBM
2024-11-27,Cuyo,18,Frutas y Verduras,33,28.857142857142858,Media_Movil
2024-11-30,Cuyo,18,Frutas y Verduras,33,29.142857142857142,Media_Movil
2024-12-07,Cuyo,19,Frutas y Verduras,8,25.571428571428573,Media_Movil
2024-12-09,Cuyo,21,Frutas y Verduras,13,29.40324151781314,LGBM
2024-12-19,Cuyo,17,Frutas y Verduras,5,28.64255045673896,LGBM
2024-12-28,Cuyo,22,Frutas y Verduras,35,23.142857142857142,Media_Movil
2024-02-04,NEA,21,Frutas y Verduras,6,19.713949335367985,LGBM
2024-02-06,NEA,19,Frutas y Verduras,16,23.857142857142858,Media_Movil
2024-02-10,NEA,22,Frutas y Verduras,16,21.428571428571427,Media_Movil
2024-02-13,NEA,20,Frutas y Verduras,11,29.0,Media_Movil
2024-03-08,NEA,21,Frutas y Verduras,20,19.060249884883948,LGBM
2024-03-13,NEA,17,Frutas y Verduras,9,26.870136992755967,LGBM
2024-03-30,NEA,22,Frutas y Verduras,12,20.428571428571427,Media_Movil
2024-04-05,NEA,20,Frutas y Verduras,36,25.142857142857142,Media_Movil
2024-04-07,NEA,17,Frutas y Verduras,36,23.968591385590624,LGBM
2024-04-13,NEA,22,Frutas y Verduras,8,18.428571428571427,Media_Movil
2024-04-14,NEA,21,Frutas y Verduras,8,24.230774065470865,LGBM
2024-04-15,NEA,21,Frutas y Verduras,24,22.287698560298242,LGBM
2024-04-19,NEA,22,Frutas y Verduras,24,17.857142857142858,Media_Movil
2024-04-29,NEA,17,Frutas y Verduras,15,24.479477454272434,LGBM
2024-04-29,NEA,19,Frutas y Verduras,15,19.428571428571427,Media_Movil
2024-04-30,NEA,19,Frutas y Verduras,15,18.285714285714285,Media_Movil
2024-05-12,NEA,18,Frutas y Verduras,21,29.285714285714285,Media_Movil
2024-05-19,NEA,20,Frutas y Verduras,3,24.857142857142858,Media_Movil
2024-05-27,NEA,17,Frutas y Verduras,32,27.10744512981394,LGBM
2024-06-02,NEA,17,Frutas y Verduras,32,27.917662408226946,LGBM
2024-06-05,NEA,21,Frutas y Verduras,31,23.931923900478477,LGBM
2024-06-05,NEA,21,Frutas y Verduras,31,30.617617525388184,LGBM
2024-06-07,NEA,18,Frutas y Verduras,31,27.285714285714285,Media_Movil
2024-06-08,NEA,20,Frutas y Verduras,31,22.0,Media_Movil
2024-06-17,NEA,19,Frutas y Verduras,19,15.571428571428571,Media_Movil
2024-06-19,NEA,22,Frutas y Verduras,19,19.714285714285715,Media_Movil
2024-06-22,NEA,20,Frutas y Verduras,19,23.142857142857142,Media_Movil
2024-06-29,NEA,20,Frutas y Verduras,18,21.0,Media_Movil
2024-07-03,NEA,21,Frutas y Verduras,29,26.473489183287892,LGBM
2024-07-07,NEA,17,Frutas y Verduras,29,28.264100816105156,LGBM
2024-07-09,NEA,20,Frutas y Verduras,25,19.714285714285715,Media_Movil
2024-07-13,NEA,19,Frutas y Verduras,25,15.857142857142858,Media_Movil
2024-07-14,NEA,19,Frutas y Verduras,25,16.857142857142858,Media_Movil
2024-07-24,NEA,22,Frutas y Verduras,25,19.142857142857142,Media_Movil
2024-07-29,NEA,21,Frutas y Verduras,14,24.561284590114436,LGBM
2024-08-01,NEA,20,Frutas y Verduras,14,20.428571428571427,Media_Movil
2024-08-02,NEA,20,Frutas y Verduras,14,20.857142857142858,Media_Movil
2024-08-13,NEA,19,Frutas y Verduras,36,17.571428571428573,Media_Movil
2024-08-13,NEA,22,Frutas y Verduras,36,19.857142857142858,Media_Movil
2024-08-19,NEA,20,Frutas y Verduras,13,17.714285714285715,Media_Movil
2024-08-25,NEA,21,Frutas y Verduras,13,26.207365695905054,LGBM
2024-09-02,NEA,20,Frutas y Verduras,29,19.142857142857142,Media_Movil
2024-09-04,NEA,19,Frutas y Verduras,29,21.571428571428573,Media_Movil
2024-09-07,NEA,21,Frutas y Verduras,29,19.207543877116393,LGBM
2024-09-12,NEA,17,Frutas y Verduras,4,24.614218767941566,LGBM
2024-09-17,NEA,17,Frutas y Verduras,20,23.17368221165619,LGBM
2024-09-20,NEA,21,Frutas y Verduras,20,25.438165793701334,LGBM
2024-09-22,NEA,21,Frutas y Verduras,20,24.066162596294298,LGBM
2024-09-23,NEA,22,Frutas y Verduras,34,20.0,Media_Movil
2024-09-28,NEA,17,Frutas y Verduras,34,16.249126930242234,LGBM
2024-10-10,NEA,21,Frutas y Verduras,21,27.143346341719706,LGBM
2024-10-10,NEA,17,Frutas y Verduras,21,24.93728932927752,LGBM
2024-10-13,NEA,18,Frutas y Verduras,21,26.857142857142858,Media_Movil
2024-10-16,NEA,21,Frutas y Verduras,22,31.54485429245292,LGBM
2024-10-29,NEA,18,Frutas y Verduras,17,26.571428571428573,Media_Movil
2024-10-30,NEA,18,Frutas y Verduras,17,27.285714285714285,Media_Movil
2024-10-31,NEA,19,Frutas y Verduras,17,23.428571428571427,Media_Movil
2024-11-04,NEA,19,Frutas y Verduras,27,23.714285714285715,Media_Movil
2024-11-06,NEA,22,Frutas y Verduras,27,22.571428571428573,Media_Movil
2024-12-01,NEA,20,Frutas y Verduras,17,18.857142857142858,Media_Movil
2024-12-19,NEA,21,Frutas y Verduras,25,33.60441079152329,LGBM
2024-12-21,NEA,21,Frutas y Verduras,25,27.21112410286415,LGBM
2024-02-07,NOA,17,Frutas y Verduras,2,14.324185715844523,LGBM
2024-02-27,NOA,22,Frutas y Verduras,11,24.714285714285715,Media_Movil
2024-02-28,NOA,17,Frutas y Verduras,11,30.395073195681025,LGBM
2024-03-01,NOA,19,Frutas y Verduras,11,25.428571428571427,Media_Movil
2024-06-17,NOA,18,Frutas y Verduras,1,24.714285714285715,Media_Movil
2024-06-27,NOA,17,Frutas y Verduras,6,29.733564976018727,LGBM
2024-07-02,NOA,17,Frutas y Verduras,17,29.66209190945068,LGBM
2024-07-07,NOA,17,Frutas y Verduras,17,32.78800315719257,LGBM
2024-07-17,NOA,20,Frutas y Verduras,16,18.571428571428573,Media_Movil
2024-09-06,NOA,17,Frutas y Verduras,10,28.13991901206228,LGBM
2024-09-29,NOA,18,Frutas y Verduras,4,20.142857142857142,Media_Movil
2024-02-09,Patagonia,17,Frutas y Verduras,24,20.187739529171346,LGBM
2024-02-11,Patagonia,19,Frutas y Verduras,24,24.285714285714285,Media_Movil
2024-02-16,Patagonia,20,Frutas y Verduras,35,18.285714285714285,Media_Movil
2024-02-25,Patagonia,17,Frutas y Verduras,15,27.508075484939372,LGBM
2024-02-29,Patagonia,21,Frutas y Verduras,26,33.20187478563159,LGBM
2024-03-02,Patagonia,19,Frutas y Verduras,26,24.142857142857142,Media_Movil
2024-03-13,Patagonia,18,Frutas y Verduras,37,16.0,Media_Movil
2024-03-19,Patagonia,22,Frutas y Verduras,34,25.142857142857142,Media_Movil
2024-04-04,Patagonia,17,Frutas y Verduras,15,30.598064064368486,LGBM
2024-04-05,Patagonia,19,Frutas y Verduras,15,24.285714285714285,Media_Movil
2024-04-10,Patagonia,20,Frutas y Verduras,34,19.714285714285715,Media_Movil
2024-04-13,Patagonia,20,Frutas y Verduras,34,22.571428571428573,Media_Movil
2024-04-14,Patagonia,19,Frutas y Verduras,34,21.285714285714285,Media_Movil
2024-04-15,Patagonia,20,Frutas y Verduras,46,25.428571428571427,Media_Movil
2024-04-21,Patagonia,18,Frutas y Verduras,46,18.285714285714285,Media_Movil
2024-04-24,Patagonia,21,Frutas y Verduras,28,33.69407657354639,LGBM
2024-05-03,Patagonia,17,Frutas y Verduras,35,27.913125873250426,LGBM
2024-05-12,Patagonia,17,Frutas y Verduras,25,32.98548298965531,LGBM
2024-05-23,Patagonia,18,Frutas y Verduras,19,20.428571428571427,Media_Movil
2024-05-27,Patagonia,20,Frutas y Verduras,23,30.142857142857142,Media_Movil
2024-05-28,Patagonia,17,Frutas y Verduras,23,32.770217973102106,LGBM
2024-06-03,Patagonia,21,Frutas y Verduras,33,35.50627835740247,LGBM
2024-06-11,Patagonia,20,Frutas y Verduras,46,29.285714285714285,Media_Movil
2024-06-12,Patagonia,19,Frutas y Verduras,46,22.0,Media_Movil
2024-06-13,Patagonia,20,Frutas y Verduras,46,33.42857142857143,Media_Movil
2024-06-14,Patagonia,21,Frutas y Verduras,46,33.101281363283114,LGBM
2024-06-15,Patagonia,18,Frutas y Verduras,46,20.142857142857142,Media_Movil
2024-06-20,Patagonia,19,Frutas y Verduras,45,26.142857142857142,Media_Movil
2024-06-21,Patagonia,22,Frutas y Verduras,45,26.571428571428573,Media_Movil
2024-06-30,Patagonia,17,Frutas y Verduras,36,30.727034298903522,LGBM
2024-07-01,Patagonia,18,Frutas y Verduras,35,24.285714285714285,Media_Movil
2024-07-02,Patagonia,18,Frutas y Verduras,35,26.857142857142858,Media_Movil
2024-07-04,Patagonia,19,Frutas y Verduras,35,28.714285714285715,Media_Movil
2024-07-06,Patagonia,18,Frutas y Verduras,35,31.714285714285715,Media_Movil
2024-07-08,Patagonia,18,Frutas y Verduras,22,36.142857142857146,Media_Movil
2024-07-09,Patagonia,19,Frutas y Verduras,22,32.142857142857146,Media_Movil
2024-07-16,Patagonia,19,Frutas y Verduras,33,31.857142857142858,Media_Movil
2024-07-21,Patagonia,17,Frutas y Verduras,33,27.650809784767418,LGBM
2024-07-23,Patagonia,21,Frutas y Verduras,40,33.77377213813649,LGBM
2024-07-29,Patagonia,17,Frutas y Verduras,21,24.89707288432875,LGBM
2024-08-06,Patagonia,22,Frutas y Verduras,23,30.285714285714285,Media_Movil
2024-08-12,Patagonia,21,Frutas y Verduras,14,19.909416278026,LGBM
2024-08-25,Patagonia,20,Frutas y Verduras,25,37.714285714285715,Media_Movil
2024-09-04,Patagonia,22,Frutas y Verduras,24,30.0,Media_Movil
2024-09-04,Patagonia,19,Frutas y Verduras,24,32.857142857142854,Media_Movil
2024-09-07,Patagonia,17,Frutas y Verduras,24,19.753907467758506,LGBM
2024-09-13,Patagonia,22,Frutas y Verduras,5,28.285714285714285,Media_Movil
2024-09-28,Patagonia,17,Frutas y Verduras,28,22.645209761967074,LGBM
2024-09-28,Patagonia,21,Frutas y Verduras,28,19.723605964712586,LGBM
2024-09-29,Patagonia,21,Frutas y Verduras,28,23.462132454833462,LGBM
2024-10-05,Patagonia,22,Frutas y Verduras,24,24.142857142857142,Media_Movil
2024-10-11,Patagonia,22,Frutas y Verduras,25,23.714285714285715,Media_Movil
2024-10-17,Patagonia,20,Frutas y Verduras,20,36.285714285714285,Media_Movil
2024-10-24,Patagonia,22,Frutas y Verduras,26,25.714285714285715,Media_Movil
2024-10-31,Patagonia,22,Frutas y Verduras,60,24.571428571428573,Media_Movil
2024-11-01,Patagonia,17,Frutas y Verduras,60,43.47106298208048,LGBM
2024-11-02,Patagonia,21,Frutas y Verduras,60,44.81000388511503,LGBM
2024-11-02,Patagonia,20,Frutas y Verduras,60,34.285714285714285,Media_Movil
2024-11-03,Patagonia,19,Frutas y Verduras,60,34.142857142857146,Media_Movil
2024-11-04,Patagonia,22,Frutas y Verduras,56,26.714285714285715,Media_Movil
2024-11-10,Patagonia,17,Frutas y Verduras,56,40.85160689403709,LGBM
2024-11-20,Patagonia,17,Frutas y Verduras,58,29.308664473666045,LGBM
2024-11-20,Patagonia,20,Frutas y Verduras,58,38.0,Media_Movil
2024-11-26,Patagonia,20,Frutas y Verduras,24,39.714285714285715,Media_Movil
2024-11-29,Patagonia,17,Frutas y Verduras,24,24.127447778960118,LGBM
2024-12-03,Patagonia,18,Frutas y Verduras,29,34.0,Media_Movil
2024-12-25,Patagonia,21,Frutas y Verduras,22,23.262927317935425,LGBM
2024-12-30,Patagonia,22,Frutas y Verduras,2,31.428571428571427,Media_Movil
2024-02-13,Buenos Aires,33,Galletitas y Snacks,66,,Media_Movil
2024-02-15,Buenos Aires,33,Galletitas y Snacks,66,66.0,Media_Movil
2024-02-17,Buenos Aires,31,Galletitas y Snacks,66,56.94976922881371,LGBM
2024-02-21,Buenos Aires,33,Galletitas y Snacks,40,66.0,Media_Movil
2024-02-22,Buenos Aires,32,Galletitas y Snacks,40,50.34802356844051,LGBM
2024-02-22,Buenos Aires,32,Galletitas y Snacks,40,47.26536186287796,LGBM
2024-02-25,Buenos Aires,33,Galletitas y Snacks,40,57.333333333333336,Media_Movil
2024-02-28,Buenos Aires,33,Galletitas y Snacks,55,53.0,Media_Movil
2024-03-10,Buenos Aires,31,Galletitas y Snacks,41,47.25102762625415,LGBM
2024-03-16,Buenos Aires,34,Galletitas y Snacks,40,47.70066923913818,LGBM
2024-03-18,Buenos Aires,31,Galletitas y Snacks,65,65.68567876967144,LGBM
2024-03-21,Buenos Aires,32,Galletitas y Snacks,65,61.84739039973812,LGBM
2024-03-22,Buenos Aires,31,Galletitas y Snacks,65,67.44444330366284,LGBM
2024-03-23,Buenos Aires,33,Galletitas y Snacks,65,53.4,Media_Movil
2024-03-25,Buenos Aires,33,Galletitas y Snacks,85,55.333333333333336,Media_Movil
2024-03-27,Buenos Aires,32,Galletitas y Snacks,85,66.32044937719883,LGBM
2024-03-28,Buenos Aires,33,Galletitas y Snacks,85,59.57142857142857,Media_Movil
2024-04-02,Buenos Aires,34,Galletitas y Snacks,56,57.18326474547333,LGBM
2024-04-03,Buenos Aires,33,Galletitas y Snacks,56,62.285714285714285,Media_Movil
2024-04-05,Buenos Aires,32,Galletitas y Snacks,56,50.139782356881966,LGBM
2024-04-07,Buenos Aires,33,Galletitas y Snacks,56,60.857142857142854,Media_Movil
2024-04-15,Buenos Aires,32,Galletitas y Snacks,41,45.234342061630514,LGBM
2024-04-16,Buenos Aires,34,Galletitas y Snacks,41,43.23866413892824,LGBM
2024-04-20,Buenos Aires,34,Galletitas y Snacks,41,43.980673709243895,LGBM
2024-04-21,Buenos Aires,32,Galletitas y Snacks,41,46.63500817105654,LGBM
2024-04-22,Buenos Aires,32,Galletitas y Snacks,26,49.16648964362749,LGBM
2024-05-08,Buenos Aires,31,Galletitas y Snacks,64,51.05717967635051,LGBM
2024-05-11,Buenos Aires,33,Galletitas y Snacks,64,63.142857142857146,Media_Movil
2024-05-12,Buenos Aires,32,Galletitas y Snacks,64,46.69453199726704,LGBM
2024-05-13,Buenos Aires,34,Galletitas y Snacks,57,55.060326589088355,LGBM
2024-05-14,Buenos Aires,31,Galletitas y Snacks,57,56.491342345880255,LGBM
2024-05-17,Buenos Aires,33,Galletitas y Snacks,57,66.57142857142857,Media_Movil
2024-05-21,Buenos Aires,32,Galletitas y Snacks,49,49.717098197466136,LGBM
2024-05-25,Buenos Aires,34,Galletitas y Snacks,49,49.80336809884963,LGBM
2024-05-26,Buenos Aires,32,Galletitas y Snacks,49,55.185575278876925,LGBM
2024-05-27,Buenos Aires,33,Galletitas y Snacks,71,66.85714285714286,Media_Movil
2024-05-30,Buenos Aires,32,Galletitas y Snacks,71,58.381648797584965,LGBM
2024-05-31,Buenos Aires,34,Galletitas y Snacks,71,56.22539630231574,LGBM
2024-06-03,Buenos Aires,34,Galletitas y Snacks,64,59.607899485663374,LGBM
2024-06-07,Buenos Aires,31,Galletitas y Snacks,64,61.20929793805288,LGBM
2024-06-12,Buenos Aires,31,Galletitas y Snacks,46,56.60236525356915,LGBM
2024-06-15,Buenos Aires,32,Galletitas y Snacks,46,49.184666857822734,LGBM
2024-06-30,Buenos Aires,33,Galletitas y Snacks,41,67.71428571428571,Media_Movil
2024-07-04,Buenos Aires,34,Galletitas y Snacks,61,56.136554531445654,LGBM
2024-07-05,Buenos Aires,34,Galletitas y Snacks,61,51.43019361655765,LGBM
2024-07-05,Buenos Aires,31,Galletitas y Snacks,61,56.65113667932041,LGBM
2024-07-06,Buenos Aires,34,Galletitas y Snacks,61,56.745739516112714,LGBM
2024-07-08,Buenos Aires,32,Galletitas y Snacks,58,61.52895463268554,LGBM
2024-07-09,Buenos Aires,34,Galletitas y Snacks,58,61.709156954861406,LGBM
2024-07-09,Buenos Aires,34,Galletitas y Snacks,58,59.42602024776295,LGBM
2024-07-13,Buenos Aires,31,Galletitas y Snacks,58,58.75872167004814,LGBM
2024-07-24,Buenos Aires,31,Galletitas y Snacks,76,55.62491989752163,LGBM
2024-07-26,Buenos Aires,31,Galletitas y Snacks,76,48.8173619611515,LGBM
2024-07-26,Buenos Aires,34,Galletitas y Snacks,76,54.54942540397409,LGBM
2024-07-26,Buenos Aires,33,Galletitas y Snacks,76,61.42857142857143,Media_Movil
2024-07-27,Buenos Aires,32,Galletitas y Snacks,76,56.58956537939526,LGBM
2024-07-30,Buenos Aires,32,Galletitas y Snacks,32,55.32836037794681,LGBM
2024-08-04,Buenos Aires,32,Galletitas y Snacks,32,46.67328135041054,LGBM
2024-08-04,Buenos Aires,33,Galletitas y Snacks,32,60.142857142857146,Media_Movil
2024-08-11,Buenos Aires,34,Galletitas y Snacks,47,51.96688399009606,LGBM
2024-08-12,Buenos Aires,32,Galletitas y Snacks,56,53.58646886707857,LGBM
2024-08-14,Buenos Aires,33,Galletitas y Snacks,56,56.714285714285715,Media_Movil
2024-08-18,Buenos Aires,32,Galletitas y Snacks,56,53.66443882039326,LGBM
2024-08-21,Buenos Aires,33,Galletitas y Snacks,70,56.714285714285715,Media_Movil
2024-08-21,Buenos Aires,31,Galletitas y Snacks,70,50.294353023375805,LGBM
2024-08-22,Buenos Aires,32,Galletitas y Snacks,70,46.895256198884745,LGBM
2024-08-22,Buenos Aires,34,Galletitas y Snacks,70,37.210284349254486,LGBM
2024-08-23,Buenos Aires,34,Galletitas y Snacks,70,47.10109448462454,LGBM
2024-08-25,Buenos Aires,34,Galletitas y Snacks,70,50.438563045656956,LGBM
2024-08-25,Buenos Aires,33,Galletitas y Snacks,70,57.57142857142857,Media_Movil
2024-08-26,Buenos Aires,32,Galletitas y Snacks,37,48.43496986880732,LGBM
2024-08-29,Buenos Aires,33,Galletitas y Snacks,37,59.42857142857143,Media_Movil
2024-08-30,Buenos Aires,33,Galletitas y Snacks,37,54.57142857142857,Media_Movil
2024-09-01,Buenos Aires,32,Galletitas y Snacks,37,44.4999715994048,LGBM
2024-09-03,Buenos Aires,31,Galletitas y Snacks,50,52.019148458157524,LGBM
2024-09-07,Buenos Aires,32,Galletitas y Snacks,50,44.16295091103395,LGBM
2024-09-07,Buenos Aires,33,Galletitas y Snacks,50,54.0,Media_Movil
2024-09-08,Buenos Aires,34,Galletitas y Snacks,50,51.02446506908599,LGBM
2024-09-11,Buenos Aires,34,Galletitas y Snacks,40,46.113763868754916,LGBM
2024-09-20,Buenos Aires,31,Galletitas y Snacks,57,48.0090565815711,LGBM
2024-09-21,Buenos Aires,34,Galletitas y Snacks,57,52.79612115596322,LGBM
2024-09-21,Buenos Aires,33,Galletitas y Snacks,57,50.285714285714285,Media_Movil
2024-09-24,Buenos Aires,34,Galletitas y Snacks,29,51.5813361814516,LGBM
2024-09-30,Buenos Aires,33,Galletitas y Snacks,74,53.857142857142854,Media_Movil
2024-10-03,Buenos Aires,31,Galletitas y Snacks,74,69.92593155695427,LGBM
